Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
I8GE Large,i8ge.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE Extra Large,i8ge.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE Double Extra Large,i8ge.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE 3xlarge,i8ge.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE 6xlarge,i8ge.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE 12xlarge Extra Large,i8ge.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE 18xlarge,i8ge.18xlarge,576 GiB,72 vCPUs,45000 GB (6×7500 GB NVMe SSD),112.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE 24xlarge,i8ge.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE 48xlarge,i8ge.48xlarge,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE Metal-24xl,i8ge.metal-24xl,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8GE Metal-48xl,i8ge.metal-48xl,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IM4GN Large,im4gn.large,8 GiB,2 vCPUs,937 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IM4GN Extra Large,im4gn.xlarge,16 GiB,4 vCPUs,1875 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IM4GN Double Extra Large,im4gn.2xlarge,32 GiB,8 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IM4GN Quadruple Extra Large,im4gn.4xlarge,64 GiB,16 vCPUs,7500 GB NVMe SSD,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IM4GN Eight Extra Large,im4gn.8xlarge,128 GiB,32 vCPUs,15000 GB (2×7500 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IM4GN 16xlarge Extra Large,im4gn.16xlarge,256 GiB,64 vCPUs,30000 GB (4×7500 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
INF1 Extra Large,inf1.xlarge,8 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.0943 hourly / vCPU,$0.0593 hourly / vCPU,$0.0182 hourly / vCPU,unavailable,unavailable
INF1 Double Extra Large,inf1.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.0748 hourly / vCPU,$0.0471 hourly / vCPU,$0.0197 hourly / vCPU,unavailable,unavailable
INF1 6xlarge,inf1.6xlarge,48 GiB,24 vCPUs,EBS only,25 Gigabit,$0.0813 hourly / vCPU,$0.0512 hourly / vCPU,$0.0165 hourly / vCPU,unavailable,unavailable
INF1 24xlarge,inf1.24xlarge,192 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0813 hourly / vCPU,$0.0512 hourly / vCPU,$0.0081 hourly / vCPU,unavailable,unavailable
INF2 Extra Large,inf2.xlarge,16 GiB,4 vCPUs,EBS only,Up to 15 Gigabit,$0.3222 hourly / vCPU,$0.203 hourly / vCPU,$0.0323 hourly / vCPU,unavailable,unavailable
INF2 Eight Extra Large,inf2.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 25 Gigabit,$0.1045 hourly / vCPU,$0.0659 hourly / vCPU,$0.0105 hourly / vCPU,unavailable,unavailable
INF2 24xlarge,inf2.24xlarge,384 GiB,96 vCPUs,EBS only,50 Gigabit,$0.1149 hourly / vCPU,$0.0724 hourly / vCPU,$0.0115 hourly / vCPU,unavailable,unavailable
INF2 48xlarge,inf2.48xlarge,768 GiB,192 vCPUs,EBS only,100 Gigabit,$0.1149 hourly / vCPU,$0.0724 hourly / vCPU,$0.0115 hourly / vCPU,unavailable,unavailable
IS4GEN Medium,is4gen.medium,6 GiB,1 vCPUs,937 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IS4GEN Large,is4gen.large,12 GiB,2 vCPUs,1875 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IS4GEN Extra Large,is4gen.xlarge,24 GiB,4 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IS4GEN Double Extra Large,is4gen.2xlarge,48 GiB,8 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IS4GEN Quadruple Extra Large,is4gen.4xlarge,96 GiB,16 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
IS4GEN Eight Extra Large,is4gen.8xlarge,192 GiB,32 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M1 General Purpose Small,m1.small,1.7 GiB,1 vCPUs,160 GB HDD,Low,$0.058 hourly / vCPU,$0.034 hourly / vCPU,$0.0171 hourly / vCPU,$0.089 hourly / vCPU,$0.082 hourly / vCPU
M1 General Purpose Medium,m1.medium,3.75 GiB,1 vCPUs,410 GB HDD,Moderate,$0.117 hourly / vCPU,$0.068 hourly / vCPU,$0.0321 hourly / vCPU,$0.179 hourly / vCPU,$0.165 hourly / vCPU
M1 General Purpose Large,m1.large,7.5 GiB,2 vCPUs,840 GB (2×420 GB HDD),Moderate,$0.1165 hourly / vCPU,$0.068 hourly / vCPU,$0.0334 hourly / vCPU,$0.1785 hourly / vCPU,$0.1655 hourly / vCPU
M1 General Purpose Extra Large,m1.xlarge,15 GiB,4 vCPUs,1680 GB (4×420 GB HDD),High,$0.1168 hourly / vCPU,$0.068 hourly / vCPU,$0.0341 hourly / vCPU,$0.1788 hourly / vCPU,$0.1653 hourly / vCPU
M2 High Memory Extra Large,m2.xlarge,17.1 GiB,2 vCPUs,420 GB HDD,Moderate,$0.1615 hourly / vCPU,$0.0645 hourly / vCPU,$0.033 hourly / vCPU,$0.2115 hourly / vCPU,$0.2025 hourly / vCPU
M2 High Memory Double Extra Large,m2.2xlarge,34.2 GiB,4 vCPUs,850 GB HDD,Moderate,$0.1613 hourly / vCPU,$0.0645 hourly / vCPU,$0.0279 hourly / vCPU,$0.2113 hourly / vCPU,$0.2023 hourly / vCPU
M2 High Memory Quadruple Extra Large,m2.4xlarge,68.4 GiB,8 vCPUs,1680 GB (2×840 GB HDD),High,$0.1614 hourly / vCPU,$0.0645 hourly / vCPU,$0.0391 hourly / vCPU,$0.2114 hourly / vCPU,$0.2023 hourly / vCPU
M3 General Purpose Medium,m3.medium,3.75 GiB,1 vCPUs,4 GB SSD,Moderate,$0.095 hourly / vCPU,$0.06 hourly / vCPU,$0.0209 hourly / vCPU,$0.158 hourly / vCPU,$0.149 hourly / vCPU
M3 General Purpose Large,m3.large,7.5 GiB,2 vCPUs,32 GB SSD,Moderate,$0.095 hourly / vCPU,$0.06 hourly / vCPU,$0.0273 hourly / vCPU,$0.158 hourly / vCPU,$0.148 hourly / vCPU
M3 General Purpose Extra Large,m3.xlarge,15 GiB,4 vCPUs,80 GB (2×40 GB SSD),High,$0.0953 hourly / vCPU,$0.06 hourly / vCPU,$0.0243 hourly / vCPU,$0.1583 hourly / vCPU,$0.1483 hourly / vCPU
M3 General Purpose Double Extra Large,m3.2xlarge,30 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,$0.0951 hourly / vCPU,$0.06 hourly / vCPU,$0.0248 hourly / vCPU,$0.1581 hourly / vCPU,$0.148 hourly / vCPU
M4 General Purpose Large,m4.large,8 GiB,2 vCPUs,EBS only,Moderate,$0.0795 hourly / vCPU,$0.0452 hourly / vCPU,$0.0285 hourly / vCPU,$0.1255 hourly / vCPU,$0.0912 hourly / vCPU
M4 General Purpose Extra Large,m4.xlarge,16 GiB,4 vCPUs,EBS only,High,$0.0795 hourly / vCPU,$0.0452 hourly / vCPU,$0.0342 hourly / vCPU,$0.1255 hourly / vCPU,$0.0912 hourly / vCPU
M4 General Purpose Double Extra Large,m4.2xlarge,32 GiB,8 vCPUs,EBS only,High,$0.0795 hourly / vCPU,$0.0452 hourly / vCPU,$0.03 hourly / vCPU,$0.1255 hourly / vCPU,$0.0912 hourly / vCPU
M4 General Purpose Quadruple Extra Large,m4.4xlarge,64 GiB,16 vCPUs,EBS only,High,$0.0795 hourly / vCPU,$0.0452 hourly / vCPU,$0.0324 hourly / vCPU,$0.1255 hourly / vCPU,$0.0912 hourly / vCPU
M4 General Purpose Deca Extra Large,m4.10xlarge,160 GiB,40 vCPUs,EBS only,10 Gigabit,$0.0795 hourly / vCPU,$0.0452 hourly / vCPU,$0.008 hourly / vCPU,$0.1255 hourly / vCPU,$0.0912 hourly / vCPU
M4 General Purpose 16xlarge Extra Large,m4.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0795 hourly / vCPU,$0.0452 hourly / vCPU,$0.008 hourly / vCPU,$0.1255 hourly / vCPU,$0.0912 hourly / vCPU
M5 General Purpose Large,m5.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0765 hourly / vCPU,$0.045 hourly / vCPU,$0.0208 hourly / vCPU,$0.1225 hourly / vCPU,$0.091 hourly / vCPU
M5 General Purpose Extra Large,m5.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0765 hourly / vCPU,$0.0453 hourly / vCPU,$0.0078 hourly / vCPU,$0.1225 hourly / vCPU,$0.0913 hourly / vCPU
M5 General Purpose Double Extra Large,m5.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0765 hourly / vCPU,$0.0451 hourly / vCPU,$0.008 hourly / vCPU,$0.1225 hourly / vCPU,$0.0911 hourly / vCPU
M5 General Purpose Quadruple Extra Large,m5.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0765 hourly / vCPU,$0.0451 hourly / vCPU,$0.0176 hourly / vCPU,$0.1225 hourly / vCPU,$0.0911 hourly / vCPU
M5 General Purpose Eight Extra Large,m5.8xlarge,128 GiB,32 vCPUs,EBS only,10 Gigabit,$0.0765 hourly / vCPU,$0.0452 hourly / vCPU,$0.0262 hourly / vCPU,$0.1225 hourly / vCPU,$0.0912 hourly / vCPU
M5 General Purpose 12xlarge Extra Large,m5.12xlarge,192 GiB,48 vCPUs,EBS only,12 Gigabit,$0.0765 hourly / vCPU,$0.0451 hourly / vCPU,$0.0252 hourly / vCPU,$0.1225 hourly / vCPU,$0.0911 hourly / vCPU
M5 General Purpose 16xlarge Extra Large,m5.16xlarge,256 GiB,64 vCPUs,EBS only,20 Gigabit,$0.0765 hourly / vCPU,$0.0452 hourly / vCPU,$0.0224 hourly / vCPU,$0.1225 hourly / vCPU,$0.0912 hourly / vCPU
M5 General Purpose 24xlarge,m5.24xlarge,384 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0765 hourly / vCPU,$0.0451 hourly / vCPU,$0.0077 hourly / vCPU,$0.1225 hourly / vCPU,$0.0911 hourly / vCPU
M5 General Purpose Metal,m5.metal,384 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0765 hourly / vCPU,$0.0451 hourly / vCPU,$0.0077 hourly / vCPU,$0.1225 hourly / vCPU,$0.0911 hourly / vCPU
M5A Large,m5a.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.069 hourly / vCPU,$0.0405 hourly / vCPU,$0.0256 hourly / vCPU,$0.115 hourly / vCPU,$0.0865 hourly / vCPU
M5A Extra Large,m5a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.069 hourly / vCPU,$0.0408 hourly / vCPU,$0.0292 hourly / vCPU,$0.115 hourly / vCPU,$0.0868 hourly / vCPU
M5A Double Extra Large,m5a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.069 hourly / vCPU,$0.0408 hourly / vCPU,$0.0245 hourly / vCPU,$0.115 hourly / vCPU,$0.0868 hourly / vCPU
M5A Quadruple Extra Large,m5a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.069 hourly / vCPU,$0.0407 hourly / vCPU,$0.0306 hourly / vCPU,$0.115 hourly / vCPU,$0.0867 hourly / vCPU
M5A Eight Extra Large,m5a.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 10 Gigabit,$0.069 hourly / vCPU,$0.0407 hourly / vCPU,$0.0306 hourly / vCPU,$0.115 hourly / vCPU,$0.0867 hourly / vCPU
M5A 12xlarge Extra Large,m5a.12xlarge,192 GiB,48 vCPUs,EBS only,10 Gigabit,$0.069 hourly / vCPU,$0.0407 hourly / vCPU,$0.0192 hourly / vCPU,$0.115 hourly / vCPU,$0.0867 hourly / vCPU
M5A 16xlarge Extra Large,m5a.16xlarge,256 GiB,64 vCPUs,EBS only,12 Gigabit,$0.069 hourly / vCPU,$0.0407 hourly / vCPU,$0.0221 hourly / vCPU,$0.115 hourly / vCPU,$0.0867 hourly / vCPU
M5A 24xlarge,m5a.24xlarge,384 GiB,96 vCPUs,EBS only,20 Gigabit,$0.069 hourly / vCPU,$0.0407 hourly / vCPU,$0.0069 hourly / vCPU,$0.115 hourly / vCPU,$0.0867 hourly / vCPU
M5AD Large,m5ad.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.0825 hourly / vCPU,$0.05 hourly / vCPU,$0.0385 hourly / vCPU,$0.1285 hourly / vCPU,$0.096 hourly / vCPU
M5AD Extra Large,m5ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.0825 hourly / vCPU,$0.05 hourly / vCPU,$0.0425 hourly / vCPU,$0.1285 hourly / vCPU,$0.096 hourly / vCPU
M5AD Double Extra Large,m5ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.0825 hourly / vCPU,$0.0501 hourly / vCPU,$0.0359 hourly / vCPU,$0.1285 hourly / vCPU,$0.0961 hourly / vCPU
M5AD Quadruple Extra Large,m5ad.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.0825 hourly / vCPU,$0.0501 hourly / vCPU,$0.0417 hourly / vCPU,$0.1285 hourly / vCPU,$0.0961 hourly / vCPU
M5AD Eight Extra Large,m5ad.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$0.0825 hourly / vCPU,$0.0501 hourly / vCPU,$0.0405 hourly / vCPU,$0.1285 hourly / vCPU,$0.0961 hourly / vCPU
M5AD 12xlarge Extra Large,m5ad.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$0.0825 hourly / vCPU,$0.0501 hourly / vCPU,$0.0251 hourly / vCPU,$0.1285 hourly / vCPU,$0.0961 hourly / vCPU
M5AD 16xlarge Extra Large,m5ad.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$0.0825 hourly / vCPU,$0.0501 hourly / vCPU,$0.0109 hourly / vCPU,$0.1285 hourly / vCPU,$0.0961 hourly / vCPU
M5AD 24xlarge,m5ad.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$0.0825 hourly / vCPU,$0.0501 hourly / vCPU,$0.0131 hourly / vCPU,$0.1285 hourly / vCPU,$0.0961 hourly / vCPU
M5 General Purpose Large,m5d.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0243 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose Extra Large,m5d.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0097 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose Double Extra Large,m5d.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0211 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose Quadruple Extra Large,m5d.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.09 hourly / vCPU,$0.0546 hourly / vCPU,$0.0456 hourly / vCPU,$0.136 hourly / vCPU,$0.1006 hourly / vCPU
M5 General Purpose Eight Extra Large,m5d.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0649 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose 12xlarge Extra Large,m5d.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0715 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose 16xlarge Extra Large,m5d.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),20 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0595 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose 24xlarge,m5d.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.0368 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5 General Purpose Metal,m5d.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.09 hourly / vCPU,$0.0545 hourly / vCPU,$0.009 hourly / vCPU,$0.136 hourly / vCPU,$0.1005 hourly / vCPU
M5DN Large,m5dn.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Extra Large,m5dn.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Double Extra Large,m5dn.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Quadruple Extra Large,m5dn.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Eight Extra Large,m5dn.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 12xlarge Extra Large,m5dn.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 16xlarge Extra Large,m5dn.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN 24xlarge,m5dn.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5DN Metal,m5dn.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Large,m5n.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Extra Large,m5n.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Double Extra Large,m5n.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Quadruple Extra Large,m5n.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Eight Extra Large,m5n.8xlarge,128 GiB,32 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 12xlarge Extra Large,m5n.12xlarge,192 GiB,48 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 16xlarge Extra Large,m5n.16xlarge,256 GiB,64 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N 24xlarge,m5n.24xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5N Metal,m5n.metal,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
M5ZN Large,m5zn.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.0426 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M5ZN Extra Large,m5zn.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.0586 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M5ZN Double Extra Large,m5zn.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.0769 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M5ZN 3xlarge,m5zn.3xlarge,48 GiB,12 vCPUs,EBS only,Up to 25 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.0708 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M5ZN 6xlarge,m5zn.6xlarge,96 GiB,24 vCPUs,EBS only,50 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.0496 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M5ZN 12xlarge Extra Large,m5zn.12xlarge,192 GiB,48 vCPUs,EBS only,100 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.1055 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M5ZN Metal,m5zn.metal,192 GiB,48 vCPUs,EBS only,100 Gigabit,$0.1316 hourly / vCPU,$0.0774 hourly / vCPU,$0.0132 hourly / vCPU,$0.1776 hourly / vCPU,$0.1234 hourly / vCPU
M6A Large,m6a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0257 hourly / vCPU,$0.1149 hourly / vCPU,$0.0427 hourly / vCPU
M6A Extra Large,m6a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0213 hourly / vCPU,$0.1149 hourly / vCPU,$0.0427 hourly / vCPU
M6A Double Extra Large,m6a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0217 hourly / vCPU,$0.1149 hourly / vCPU,$0.0427 hourly / vCPU
M6A Quadruple Extra Large,m6a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.024 hourly / vCPU,$0.1149 hourly / vCPU,$0.0887 hourly / vCPU
M6A Eight Extra Large,m6a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0368 hourly / vCPU,$0.1149 hourly / vCPU,$0.0427 hourly / vCPU
M6A 12xlarge Extra Large,m6a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0463 hourly / vCPU,$0.1149 hourly / vCPU,$0.0887 hourly / vCPU
M6A 16xlarge Extra Large,m6a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0551 hourly / vCPU,$0.1149 hourly / vCPU,$0.0887 hourly / vCPU
M6A 24xlarge,m6a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0371 hourly / vCPU,$0.1149 hourly / vCPU,$0.0427 hourly / vCPU
M6A 32xlarge,m6a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0296 hourly / vCPU,$0.1149 hourly / vCPU,$0.0887 hourly / vCPU
M6A 48xlarge,m6a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0069 hourly / vCPU,$0.1149 hourly / vCPU,$0.0887 hourly / vCPU
M6A Metal,m6a.metal,768 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0689 hourly / vCPU,$0.0427 hourly / vCPU,$0.0069 hourly / vCPU,$0.1149 hourly / vCPU,$0.0887 hourly / vCPU
M6G Medium,m6g.medium,4 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
M6G Large,m6g.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0288 hourly / vCPU,unavailable,unavailable
M6G Extra Large,m6g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0062 hourly / vCPU,unavailable,unavailable
M6G Double Extra Large,m6g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0085 hourly / vCPU,unavailable,unavailable
M6G Quadruple Extra Large,m6g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0175 hourly / vCPU,unavailable,unavailable
M6G Eight Extra Large,m6g.8xlarge,128 GiB,32 vCPUs,EBS only,12 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0134 hourly / vCPU,unavailable,unavailable
M6G 12xlarge Extra Large,m6g.12xlarge,192 GiB,48 vCPUs,EBS only,20 Gigabit,$0.0612 hourly / vCPU,$0.0386 hourly / vCPU,$0.0122 hourly / vCPU,unavailable,unavailable
