Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
R8GD 12xlarge Extra Large,r8gd.12xlarge,384 GiB,48 vCPUs,2850 GB (3×950 GB NVMe SSD),22.5 Gigabit,$0.0888 hourly / vCPU,unavailable,$0.0277 hourly / vCPU,unavailable,unavailable
R8GD 16xlarge Extra Large,r8gd.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.0888 hourly / vCPU,unavailable,$0.0264 hourly / vCPU,unavailable,unavailable
R8GD 24xlarge,r8gd.24xlarge,768 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,$0.0888 hourly / vCPU,unavailable,$0.0273 hourly / vCPU,unavailable,unavailable
R8GD 48xlarge,r8gd.48xlarge,1536 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,$0.0888 hourly / vCPU,unavailable,$0.0213 hourly / vCPU,unavailable,unavailable
R8GD Metal-24xl,r8gd.metal-24xl,768 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,$0.0888 hourly / vCPU,unavailable,$0.0281 hourly / vCPU,unavailable,unavailable
R8GD Metal-48xl,r8gd.metal-48xl,1536 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,$0.0888 hourly / vCPU,unavailable,$0.022 hourly / vCPU,unavailable,unavailable
R8I Large,r8i.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I Extra Large,r8i.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I Double Extra Large,r8i.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I Quadruple Extra Large,r8i.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I Eight Extra Large,r8i.8xlarge,256 GiB,32 vCPUs,EBS only,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I 12xlarge Extra Large,r8i.12xlarge,384 GiB,48 vCPUs,EBS only,22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I 16xlarge Extra Large,r8i.16xlarge,512 GiB,64 vCPUs,EBS only,30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I 24xlarge,r8i.24xlarge,768 GiB,96 vCPUs,EBS only,40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I 32xlarge,r8i.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I 48xlarge,r8i.48xlarge,1536 GiB,192 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I 96xlarge,r8i.96xlarge,3072 GiB,384 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I Metal-48xl,r8i.metal-48xl,1536 GiB,192 vCPUs,EBS only,75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I Metal-96xl,r8i.metal-96xl,3072 GiB,384 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX Large,r8i-flex.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX Extra Large,r8i-flex.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX Double Extra Large,r8i-flex.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX Quadruple Extra Large,r8i-flex.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX Eight Extra Large,r8i-flex.8xlarge,256 GiB,32 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX 12xlarge Extra Large,r8i-flex.12xlarge,384 GiB,48 vCPUs,EBS only,Up to 22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
R8I-FLEX 16xlarge Extra Large,r8i-flex.16xlarge,512 GiB,64 vCPUs,EBS only,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
T1 Micro,t1.micro,0.613 GiB,1 vCPUs,EBS only,Very Low,$0.026 hourly / vCPU,$0.018 hourly / vCPU,$0.0069 hourly / vCPU,$0.033 hourly / vCPU,$0.029 hourly / vCPU
T2 Nano,t2.nano,0.5 GiB,1 vCPUs (1h 12m burst),EBS only,Low to Moderate,$0.0076 hourly / vCPU,$0.0051 hourly / vCPU,unavailable,$0.0099 hourly / vCPU,$0.0074 hourly / vCPU
T2 Micro,t2.micro,1 GiB,1 vCPUs (2h 24m burst),EBS only,Low to Moderate,$0.0152 hourly / vCPU,$0.0103 hourly / vCPU,$0.0036 hourly / vCPU,$0.0198 hourly / vCPU,$0.0149 hourly / vCPU
T2 Small,t2.small,2 GiB,1 vCPUs (4h 48m burst),EBS only,Low to Moderate,$0.0304 hourly / vCPU,$0.0205 hourly / vCPU,$0.0088 hourly / vCPU,$0.0396 hourly / vCPU,$0.0297 hourly / vCPU
T2 Medium,t2.medium,4 GiB,2 vCPUs (4h 48m burst),EBS only,Low to Moderate,$0.0304 hourly / vCPU,$0.0206 hourly / vCPU,$0.0091 hourly / vCPU,$0.0394 hourly / vCPU,$0.0296 hourly / vCPU
T2 Large,t2.large,8 GiB,2 vCPUs (7h 12m burst),EBS only,Low to Moderate,$0.0608 hourly / vCPU,$0.0411 hourly / vCPU,$0.0163 hourly / vCPU,$0.0748 hourly / vCPU,$0.0551 hourly / vCPU
T2 Extra Large,t2.xlarge,16 GiB,4 vCPUs (5h 24m burst),EBS only,Moderate,$0.0608 hourly / vCPU,$0.0411 hourly / vCPU,$0.0156 hourly / vCPU,$0.0711 hourly / vCPU,$0.0513 hourly / vCPU
T2 Double Extra Large,t2.2xlarge,32 GiB,8 vCPUs (4h 4.799999999999983m burst),EBS only,Moderate,$0.0608 hourly / vCPU,$0.0411 hourly / vCPU,$0.016 hourly / vCPU,$0.0686 hourly / vCPU,$0.0488 hourly / vCPU
T3 Nano,t3.nano,0.5 GiB,2 vCPUs (1h 12m burst),EBS only,Up to 5 Gigabit,$0.0034 hourly / vCPU,$0.0022 hourly / vCPU,$0.001 hourly / vCPU,$0.0057 hourly / vCPU,$0.0045 hourly / vCPU
T3 Micro,t3.micro,1 GiB,2 vCPUs (2h 24m burst),EBS only,Up to 5 Gigabit,$0.0068 hourly / vCPU,$0.0043 hourly / vCPU,$0.0021 hourly / vCPU,$0.0114 hourly / vCPU,$0.0089 hourly / vCPU
T3 Small,t3.small,2 GiB,2 vCPUs (4h 48m burst),EBS only,Up to 5 Gigabit,$0.0136 hourly / vCPU,$0.0086 hourly / vCPU,$0.004 hourly / vCPU,$0.0228 hourly / vCPU,$0.0178 hourly / vCPU
T3 Medium,t3.medium,4 GiB,2 vCPUs (4h 48m burst),EBS only,Up to 5 Gigabit,$0.0272 hourly / vCPU,$0.0172 hourly / vCPU,$0.0084 hourly / vCPU,$0.0364 hourly / vCPU,$0.0264 hourly / vCPU
T3 Large,t3.large,8 GiB,2 vCPUs (7h 12m burst),EBS only,Up to 5 Gigabit,$0.0544 hourly / vCPU,$0.0343 hourly / vCPU,$0.0222 hourly / vCPU,$0.0682 hourly / vCPU,$0.0481 hourly / vCPU
T3 Extra Large,t3.xlarge,16 GiB,4 vCPUs (9h 36m burst),EBS only,Up to 5 Gigabit,$0.0544 hourly / vCPU,$0.0343 hourly / vCPU,$0.0166 hourly / vCPU,$0.0728 hourly / vCPU,$0.0527 hourly / vCPU
T3 Double Extra Large,t3.2xlarge,32 GiB,8 vCPUs (9h 36m burst),EBS only,Up to 5 Gigabit,$0.0544 hourly / vCPU,$0.0343 hourly / vCPU,$0.0145 hourly / vCPU,$0.0728 hourly / vCPU,$0.0527 hourly / vCPU
T3A Nano,t3a.nano,0.5 GiB,2 vCPUs (1h 12m burst),EBS only,Up to 5 Gigabit,$0.0031 hourly / vCPU,$0.002 hourly / vCPU,$0.001 hourly / vCPU,$0.0054 hourly / vCPU,$0.0043 hourly / vCPU
T3A Micro,t3a.micro,1 GiB,2 vCPUs (2h 24m burst),EBS only,Up to 5 Gigabit,$0.0061 hourly / vCPU,$0.0039 hourly / vCPU,$0.0021 hourly / vCPU,$0.0107 hourly / vCPU,$0.0085 hourly / vCPU
T3A Small,t3a.small,2 GiB,2 vCPUs (4h 48m burst),EBS only,Up to 5 Gigabit,$0.0123 hourly / vCPU,$0.0077 hourly / vCPU,$0.0037 hourly / vCPU,$0.0215 hourly / vCPU,$0.0169 hourly / vCPU
T3A Medium,t3a.medium,4 GiB,2 vCPUs (4h 48m burst),EBS only,Up to 5 Gigabit,$0.0245 hourly / vCPU,$0.0154 hourly / vCPU,$0.0098 hourly / vCPU,$0.0337 hourly / vCPU,$0.0246 hourly / vCPU
T3A Large,t3a.large,8 GiB,2 vCPUs (7h 12m burst),EBS only,Up to 5 Gigabit,$0.049 hourly / vCPU,$0.0309 hourly / vCPU,$0.0161 hourly / vCPU,$0.0628 hourly / vCPU,$0.0447 hourly / vCPU
T3A Extra Large,t3a.xlarge,16 GiB,4 vCPUs (9h 36m burst),EBS only,Up to 5 Gigabit,$0.049 hourly / vCPU,$0.0309 hourly / vCPU,$0.0149 hourly / vCPU,$0.0674 hourly / vCPU,$0.0493 hourly / vCPU
T3A Double Extra Large,t3a.2xlarge,32 GiB,8 vCPUs (9h 36m burst),EBS only,Up to 5 Gigabit,$0.049 hourly / vCPU,$0.0309 hourly / vCPU,$0.0121 hourly / vCPU,$0.0674 hourly / vCPU,$0.0493 hourly / vCPU
T4G Nano,t4g.nano,0.5 GiB,2 vCPUs (1h 12m burst),EBS only,Up to 5 Gigabit,$0.0027 hourly / vCPU,$0.0017 hourly / vCPU,$0.001 hourly / vCPU,unavailable,unavailable
T4G Micro,t4g.micro,1 GiB,2 vCPUs (2h 24m burst),EBS only,Up to 5 Gigabit,$0.0054 hourly / vCPU,$0.0034 hourly / vCPU,$0.0022 hourly / vCPU,unavailable,unavailable
T4G Small,t4g.small,2 GiB,2 vCPUs (4h 48m burst),EBS only,Up to 5 Gigabit,$0.0108 hourly / vCPU,$0.0068 hourly / vCPU,$0.0042 hourly / vCPU,unavailable,unavailable
T4G Medium,t4g.medium,4 GiB,2 vCPUs (4h 48m burst),EBS only,Up to 5 Gigabit,$0.0216 hourly / vCPU,$0.0136 hourly / vCPU,$0.0072 hourly / vCPU,unavailable,unavailable
T4G Large,t4g.large,8 GiB,2 vCPUs (7h 12m burst),EBS only,Up to 5 Gigabit,$0.0432 hourly / vCPU,$0.0272 hourly / vCPU,$0.0148 hourly / vCPU,unavailable,unavailable
T4G Extra Large,t4g.xlarge,16 GiB,4 vCPUs (9h 36m burst),EBS only,Up to 5 Gigabit,$0.0432 hourly / vCPU,$0.0272 hourly / vCPU,$0.0176 hourly / vCPU,unavailable,unavailable
T4G Double Extra Large,t4g.2xlarge,32 GiB,8 vCPUs (9h 36m burst),EBS only,Up to 5 Gigabit,$0.0432 hourly / vCPU,$0.0272 hourly / vCPU,$0.013 hourly / vCPU,unavailable,unavailable
TRN1 Double Extra Large,trn1.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
TRN1 32xlarge,trn1.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),8x 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
TRN1N 32xlarge,trn1n.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),16x 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
TRN2 48xlarge,trn2.48xlarge,2048 GiB,192 vCPUs,EBS only,3200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U-3TB1 56xlarge,u-3tb1.56xlarge,3072 GiB,224 vCPUs,EBS only,50 Gigabit,$0.147 hourly / vCPU,$0.0906 hourly / vCPU,unavailable,$0.193 hourly / vCPU,$0.1366 hourly / vCPU
U-6TB1 56xlarge,u-6tb1.56xlarge,6144 GiB,224 vCPUs,EBS only,100 Gigabit,$0.2499 hourly / vCPU,$0.154 hourly / vCPU,unavailable,$0.2959 hourly / vCPU,$0.20 hourly / vCPU
U-6TB1 112xlarge,u-6tb1.112xlarge,6144 GiB,448 vCPUs,EBS only,100 Gigabit,$0.147 hourly / vCPU,$0.0906 hourly / vCPU,unavailable,$0.193 hourly / vCPU,$0.0906 hourly / vCPU
U-6TB1 Metal,u-6tb1.metal,6144 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,$0.046 hourly / vCPU,unavailable
U-9TB1 112xlarge,u-9tb1.112xlarge,9216 GiB,448 vCPUs,EBS only,100 Gigabit,$0.2205 hourly / vCPU,unavailable,unavailable,$0.2665 hourly / vCPU,$0.1359 hourly / vCPU
U-9TB1 Metal,u-9tb1.metal,9216 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,$0.046 hourly / vCPU,unavailable
U-12TB1 112xlarge,u-12tb1.112xlarge,12288 GiB,448 vCPUs,EBS only,100 Gigabit,$0.294 hourly / vCPU,unavailable,unavailable,$0.34 hourly / vCPU,$0.1812 hourly / vCPU
U-12TB1 Metal,u-12tb1.metal,12288 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,$0.046 hourly / vCPU,unavailable
U-18TB1 112xlarge,u-18tb1.112xlarge,18432 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U-18TB1 Metal,u-18tb1.metal,18432 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U-24TB1 112xlarge,u-24tb1.112xlarge,24576 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U-24TB1 Metal,u-24tb1.metal,24576 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U7I-6TB 112xlarge,u7i-6tb.112xlarge,6144 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U7I-8TB 112xlarge,u7i-8tb.112xlarge,8192 GiB,448 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U7I-12TB 224xlarge,u7i-12tb.224xlarge,12288 GiB,896 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U7IN-16TB 224xlarge,u7in-16tb.224xlarge,16384 GiB,896 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U7IN-24TB 224xlarge,u7in-24tb.224xlarge,24576 GiB,896 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
U7IN-32TB 224xlarge,u7in-32tb.224xlarge,32768 GiB,896 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
VT1 3xlarge,vt1.3xlarge,24 GiB,12 vCPUs,EBS only,3.12 Gigabit,$0.0682 hourly / vCPU,$0.0428 hourly / vCPU,$0.0201 hourly / vCPU,unavailable,unavailable
VT1 6xlarge,vt1.6xlarge,48 GiB,24 vCPUs,EBS only,6.25 Gigabit,$0.0682 hourly / vCPU,$0.0428 hourly / vCPU,$0.0169 hourly / vCPU,unavailable,unavailable
VT1 24xlarge,vt1.24xlarge,192 GiB,96 vCPUs,EBS only,25 Gigabit,$0.0682 hourly / vCPU,$0.0428 hourly / vCPU,$0.0269 hourly / vCPU,unavailable,unavailable
X1 Extra High-Memory 16xlarge Extra Large,x1.16xlarge,976 GiB,64 vCPUs,1920 GB SSD,10 Gigabit,$0.1511 hourly / vCPU,$0.0931 hourly / vCPU,$0.034 hourly / vCPU,$0.1971 hourly / vCPU,$0.1391 hourly / vCPU
X1 Extra High-Memory 32xlarge,x1.32xlarge,1952 GiB,128 vCPUs,3840 GB (2×1920 GB SSD),25 Gigabit,$0.1511 hourly / vCPU,$0.0931 hourly / vCPU,$0.0367 hourly / vCPU,$0.1971 hourly / vCPU,$0.1391 hourly / vCPU
X1E Extra Large,x1e.xlarge,122 GiB,4 vCPUs,120 GB SSD,Up to 10 Gigabit,$0.3023 hourly / vCPU,$0.1863 hourly / vCPU,$0.0784 hourly / vCPU,$0.3483 hourly / vCPU,$0.2323 hourly / vCPU
X1E Double Extra Large,x1e.2xlarge,244 GiB,8 vCPUs,240 GB SSD,Up to 10 Gigabit,$0.3023 hourly / vCPU,$0.1863 hourly / vCPU,$0.0754 hourly / vCPU,$0.3483 hourly / vCPU,$0.2323 hourly / vCPU
X1E Quadruple Extra Large,x1e.4xlarge,488 GiB,16 vCPUs,480 GB SSD,Up to 10 Gigabit,$0.3023 hourly / vCPU,$0.1863 hourly / vCPU,$0.071 hourly / vCPU,$0.3483 hourly / vCPU,$0.2323 hourly / vCPU
X1E Eight Extra Large,x1e.8xlarge,976 GiB,32 vCPUs,960 GB SSD,Up to 10 Gigabit,$0.3023 hourly / vCPU,$0.1863 hourly / vCPU,$0.0751 hourly / vCPU,$0.3483 hourly / vCPU,$0.2323 hourly / vCPU
X1E 16xlarge Extra Large,x1e.16xlarge,1952 GiB,64 vCPUs,1920 GB SSD,10 Gigabit,$0.3023 hourly / vCPU,$0.1862 hourly / vCPU,$0.0825 hourly / vCPU,$0.3483 hourly / vCPU,$0.2322 hourly / vCPU
X1E 32xlarge,x1e.32xlarge,3904 GiB,128 vCPUs,3840 GB (2×1920 GB SSD),25 Gigabit,$0.3023 hourly / vCPU,$0.1862 hourly / vCPU,$0.0849 hourly / vCPU,$0.3483 hourly / vCPU,$0.2322 hourly / vCPU
X2GD Medium,x2gd.medium,16 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD Large,x2gd.large,32 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD Extra Large,x2gd.xlarge,64 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD Double Extra Large,x2gd.2xlarge,128 GiB,8 vCPUs,475 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD Quadruple Extra Large,x2gd.4xlarge,256 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD Eight Extra Large,x2gd.8xlarge,512 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD 12xlarge Extra Large,x2gd.12xlarge,768 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD 16xlarge Extra Large,x2gd.16xlarge,1024 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2GD Metal,x2gd.metal,1024 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X2IDN 16xlarge Extra Large,x2idn.16xlarge,1024 GiB,64 vCPUs,1900 GB NVMe SSD,50 Gigabit,$0.1511 hourly / vCPU,$0.093 hourly / vCPU,$0.0381 hourly / vCPU,$0.1971 hourly / vCPU,$0.139 hourly / vCPU
X2IDN 24xlarge,x2idn.24xlarge,1536 GiB,96 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$0.1511 hourly / vCPU,$0.093 hourly / vCPU,$0.0392 hourly / vCPU,$0.1971 hourly / vCPU,$0.139 hourly / vCPU
X2IDN 32xlarge,x2idn.32xlarge,2048 GiB,128 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.1511 hourly / vCPU,$0.093 hourly / vCPU,$0.0369 hourly / vCPU,$0.1971 hourly / vCPU,$0.139 hourly / vCPU
X2IDN Metal,x2idn.metal,2048 GiB,128 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.1511 hourly / vCPU,$0.093 hourly / vCPU,$0.0355 hourly / vCPU,$0.1971 hourly / vCPU,$0.139 hourly / vCPU
X2IEDN Extra Large,x2iedn.xlarge,128 GiB,4 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0728 hourly / vCPU,$0.3482 hourly / vCPU,$0.2319 hourly / vCPU
X2IEDN Double Extra Large,x2iedn.2xlarge,256 GiB,8 vCPUs,237 GB NVMe SSD,Up to 25 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0763 hourly / vCPU,$0.3482 hourly / vCPU,$0.1859 hourly / vCPU
X2IEDN Quadruple Extra Large,x2iedn.4xlarge,512 GiB,16 vCPUs,475 GB NVMe SSD,Up to 25 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0743 hourly / vCPU,$0.3482 hourly / vCPU,$0.1859 hourly / vCPU
X2IEDN Eight Extra Large,x2iedn.8xlarge,1024 GiB,32 vCPUs,950 GB NVMe SSD,25 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0711 hourly / vCPU,$0.3482 hourly / vCPU,$0.2319 hourly / vCPU
X2IEDN 16xlarge Extra Large,x2iedn.16xlarge,2048 GiB,64 vCPUs,1900 GB NVMe SSD,50 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.076 hourly / vCPU,$0.3482 hourly / vCPU,$0.2319 hourly / vCPU
X2IEDN 24xlarge,x2iedn.24xlarge,3072 GiB,96 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0761 hourly / vCPU,$0.3482 hourly / vCPU,$0.2319 hourly / vCPU
X2IEDN 32xlarge,x2iedn.32xlarge,4096 GiB,128 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0695 hourly / vCPU,$0.3482 hourly / vCPU,$0.2319 hourly / vCPU
X2IEDN Metal,x2iedn.metal,4096 GiB,128 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.3022 hourly / vCPU,$0.1859 hourly / vCPU,$0.0725 hourly / vCPU,$0.3482 hourly / vCPU,$0.1859 hourly / vCPU
X2IEZN Double Extra Large,x2iezn.2xlarge,256 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.3023 hourly / vCPU,$0.1861 hourly / vCPU,$0.0753 hourly / vCPU,$0.3483 hourly / vCPU,$0.1861 hourly / vCPU
X2IEZN Quadruple Extra Large,x2iezn.4xlarge,512 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$0.3023 hourly / vCPU,$0.1861 hourly / vCPU,$0.074 hourly / vCPU,$0.3483 hourly / vCPU,$0.1861 hourly / vCPU
X2IEZN 6xlarge,x2iezn.6xlarge,768 GiB,24 vCPUs,EBS only,50 Gigabit,$0.3022 hourly / vCPU,$0.1861 hourly / vCPU,$0.0704 hourly / vCPU,$0.3483 hourly / vCPU,$0.1861 hourly / vCPU
X2IEZN Eight Extra Large,x2iezn.8xlarge,1024 GiB,32 vCPUs,EBS only,75 Gigabit,$0.3023 hourly / vCPU,$0.1861 hourly / vCPU,$0.0742 hourly / vCPU,$0.3483 hourly / vCPU,$0.1861 hourly / vCPU
X2IEZN 12xlarge Extra Large,x2iezn.12xlarge,1536 GiB,48 vCPUs,EBS only,100 Gigabit,$0.3022 hourly / vCPU,$0.1861 hourly / vCPU,$0.0729 hourly / vCPU,$0.3483 hourly / vCPU,$0.2321 hourly / vCPU
X2IEZN Metal,x2iezn.metal,1536 GiB,48 vCPUs,EBS only,100 Gigabit,$0.3022 hourly / vCPU,$0.1861 hourly / vCPU,$0.0703 hourly / vCPU,$0.3483 hourly / vCPU,$0.1861 hourly / vCPU
X8G Medium,x8g.medium,16 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Large,x8g.large,32 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Extra Large,x8g.xlarge,64 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Double Extra Large,x8g.2xlarge,128 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Quadruple Extra Large,x8g.4xlarge,256 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Eight Extra Large,x8g.8xlarge,512 GiB,32 vCPUs,EBS only,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G 12xlarge Extra Large,x8g.12xlarge,768 GiB,48 vCPUs,EBS only,22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G 16xlarge Extra Large,x8g.16xlarge,1024 GiB,64 vCPUs,EBS only,30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G 24xlarge,x8g.24xlarge,1536 GiB,96 vCPUs,EBS only,40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G 48xlarge,x8g.48xlarge,3072 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Metal-24xl,x8g.metal-24xl,1536 GiB,96 vCPUs,EBS only,40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
X8G Metal-48xl,x8g.metal-48xl,3072 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
Z1D Large,z1d.large,16 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.1135 hourly / vCPU,$0.0715 hourly / vCPU,$0.0281 hourly / vCPU,$0.1595 hourly / vCPU,$0.1175 hourly / vCPU
Z1D Extra Large,z1d.xlarge,32 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.1135 hourly / vCPU,$0.0715 hourly / vCPU,$0.0299 hourly / vCPU,$0.1595 hourly / vCPU,$0.1175 hourly / vCPU
Z1D Double Extra Large,z1d.2xlarge,64 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.1135 hourly / vCPU,$0.0715 hourly / vCPU,$0.0298 hourly / vCPU,$0.1595 hourly / vCPU,$0.1175 hourly / vCPU
Z1D 3xlarge,z1d.3xlarge,96 GiB,12 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.1135 hourly / vCPU,$0.0715 hourly / vCPU,$0.0268 hourly / vCPU,$0.1595 hourly / vCPU,$0.1175 hourly / vCPU
Z1D 6xlarge,z1d.6xlarge,192 GiB,24 vCPUs,900 GB NVMe SSD,12 Gigabit,$0.1135 hourly / vCPU,$0.0715 hourly / vCPU,$0.0282 hourly / vCPU,$0.1595 hourly / vCPU,$0.1175 hourly / vCPU
